vader_compound,Roberta Negative,Roberta Neutral,Roberta Positive,ID,Star Rating,Review Source,Comment,Ease of Doing Business,Title
0.6369,0.0029192084912210703,0.02062840387225151,0.9764524102210999,1663299,5.0,Invitation from a seller or affiliate. This reviewer was offered a nominal incentive as thanks for completing this review.,"My onboarding team of Gabe Richardson, Peter Staunton and Luke Rastetter has made my first month with G2 the best experience I have ever received from a vendor.",,Onboarding with G2 Crowd
0.8908,0.004613556899130344,0.018962809816002846,0.9764236807823181,639746,4.5,Invitation from a seller or affiliate. This reviewer was offered a nominal incentive as thanks for completing this review.,"Their onboarding was thorough, efficient and effective!  We appreciate the quick replies to our questions and continuous support during our onboarding process.",6.0,G2Crowd is an awesome company to partner with!
0.8074,0.0066055720672011375,0.01699119433760643,0.9764031767845154,633169,2.5,Invitation from a seller or affiliate. This reviewer was offered a nominal incentive as thanks for completing this review.,"The Implementation Specialist I worked with was fantastic - diligent, dogged (I can get distracted), and full of excellent suggestions.",7.0,Just finished onboarding and our first campaign
0.9524,0.003978670574724674,0.01990770362317562,0.9761136174201965,7164670,5.0,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,The best part of working with G2 is having a dedicated team to meet with every month. They always have helpful insights and tips to share to help us optimize our profile and drive more traffic to our product page.,7.0,We love working with G2!
0.9413,0.004210717976093292,0.019725147634744644,0.9760642051696777,7250291,5.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,"The platform has been invaluable for social proofing, and we refer a lot of potential clients to our page.  The guidance from the support team is also brilliant.  Henry and Mark are really knowledgeable on our company and product and always have great ideas on how best to make G2 work for us.",,A great platform with really great support
0.8622,0.0032290068920701742,0.02088603936135769,0.9758850336074829,3116772,5.0,Invitation from a seller or affiliate. This reviewer was offered a nominal incentive as thanks for completing this review.,The ability to get great reviews quickly. We went from 2 reviews to 34 within the first few weeks of joining G2. The platform is really easy to use in general so far. ,,A great way to boost visibility
0.9153,0.0026443873066455126,0.021487854421138763,0.975867748260498,7072321,5.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,"It's great that the marketing solutions offer so many different ways to showcase your success - badges, widgets, so many ways, all covered by the badge of trust of the G2 brand.",,"Great service, lots of tools, awesome client care."
0.9671,0.002264471258968115,0.021916210651397705,0.9758192896842957,7167737,5.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,"An nice tool for SaaS marketing! We display our verified reviews and awards on our website and marketing activities. The CSM team has been extremely helpful and responsive in supporting us with new ways to promote our brand and achievements, review campaigns, new category listings and any of our questions. So thank you, Mark, Henry and Matt, for helping us become a leader in our category!",,Amazing customer success team
0.7088,0.003933005966246128,0.020269794389605522,0.9757971167564392,7064728,4.5,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,"G2 has helped put our company in the ""shop window"" and provided a place where our customers can shout about how good our product is! The support when running a campaign was first class, with our account manager going the extra mile",,Great Platform and Even Better Support
0.921,0.004727176856249571,0.01950358785688877,0.9757692217826843,7244261,5.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,Extremely helpful and responsive. Open to communicating in our preferred software e.g. Slack which makes communication fast and effective. Always gave me the best advice and explained every little detail,,Mark and Henry are the dream team and always there for you.
0.9081,0.0032969387248158455,0.021095670759677887,0.9756073951721191,7252472,4.5,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,"Our Customer Success Managers are always friendly and helpful, and help us to make the most of the software and services that are available to us through the platform.",,A surprisingly powerful platform for user advocacy and competitive analysis
0.8876,0.004528145771473646,0.01987682469189167,0.9755950570106506,9171464,4.0,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,I find the G2 intent signals to be the most beneficial solution we currently utilize. They are ease to implement and use within the vendor portal. As a sale tool for prospecting you truly can't beat it!,6.0,The G2 customer success team is top notch!
0.9758,0.0046030068770051,0.01981719397008419,0.9755797982215881,9171769,5.0,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,"The best part about G2 is the customer support provided. The G2 team dedicated to our product is not just responsive, but takes a vested interest in our product and GTM strategies; actively assisting us in taking advantage of all G2 marketing abilities. The ease of use is incredibly simple and user friendly.",7.0,A much needed asset for any marketing team
